,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant,Structure
42,False,mp-11025,ZnP2,Tetragonal,P4_32_12,96,24,0.0,-0.315425149067459,True,470.1431866833324,3.598571490192827,1.4617,False,False,NM,0.0,,,,,,,0.20700000000000002,,,,,0.022165,10.9309141,1.096771573333333,9.834142526666668,"# generated using pymatgen
data_ZnP2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05271944
_cell_length_b   5.05271944
_cell_length_c   18.41534157
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnP2
_chemical_formula_sum   'Zn8 P16'
_cell_volume   470.14318668
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.34500034  0.86303953  0.44916634  1
  Zn  Zn1  1  0.65499966  0.13696047  0.94916634  1
  Zn  Zn2  1  0.86303953  0.34500034  0.55083366  1
  Zn  Zn3  1  0.36303953  0.15499966  0.69916634  1
  Zn  Zn4  1  0.63696047  0.84500034  0.19916634  1
  Zn  Zn5  1  0.15499966  0.36303953  0.30083366  1
  Zn  Zn6  1  0.84500034  0.63696047  0.80083366  1
  Zn  Zn7  1  0.13696047  0.65499966  0.05083366  1
  P  P8  1  0.99050602  0.01836965  0.37596085  1
  P  P9  1  0.00949398  0.98163035  0.87596085  1
  P  P10  1  0.01836965  0.99050602  0.62403915  1
  P  P11  1  0.51836965  0.50949398  0.62596085  1
  P  P12  1  0.48163035  0.49050602  0.12596085  1
  P  P13  1  0.50949398  0.51836965  0.37403915  1
  P  P14  1  0.49050602  0.48163035  0.87403915  1
  P  P15  1  0.98163035  0.00949398  0.12403915  1
  P  P16  1  0.80268802  0.31926596  0.05924689  1
  P  P17  1  0.18073404  0.30268802  0.80924689  1
  P  P18  1  0.81926596  0.69731198  0.30924689  1
  P  P19  1  0.30268802  0.18073404  0.19075311  1
  P  P20  1  0.69731198  0.81926596  0.69075311  1
  P  P21  1  0.19731198  0.68073404  0.55924689  1
  P  P22  1  0.31926596  0.80268802  0.94075311  1
  P  P23  1  0.68073404  0.19731198  0.44075311  1
"
43,False,mp-7496,ThZn2,Hexagonal,P6/mmm,191,3,0.0,-0.296578929999995,True,64.34263588535342,9.36450076829556,0.0,False,True,NM,2.299999999999998e-06,,,,,,,,,,,,,,,,"# generated using pymatgen
data_ThZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51927872
_cell_length_b   4.51927830
_cell_length_c   3.63772655
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001053
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ThZn2
_chemical_formula_sum   'Th1 Zn2'
_cell_volume   64.34263589
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Th  Th0  1  0.00000000  0.00000000  0.00000000  1
  Zn  Zn1  1  0.66666700  0.33333300  0.50000000  1
  Zn  Zn2  1  0.33333300  0.66666700  0.50000000  1
"
44,False,mp-1124,MgZn2,Hexagonal,P6_3/mmc,194,12,0.0,-0.130630304999998,True,192.8265149470189,5.3434104059593,0.0,False,True,NM,0.0,,,,,,,0.465,,,,,,,,,"# generated using pymatgen
data_MgZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15681108
_cell_length_b   5.15681232
_cell_length_c   8.37285602
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001141
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgZn2
_chemical_formula_sum   'Mg4 Zn8'
_cell_volume   192.82651495
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.33333300  0.66666700  0.06223443  1
  Mg  Mg1  1  0.66666700  0.33333300  0.56223443  1
  Mg  Mg2  1  0.66666700  0.33333300  0.93776557  1
  Mg  Mg3  1  0.33333300  0.66666700  0.43776557  1
  Zn  Zn4  1  0.00000000  0.00000000  0.00000000  1
  Zn  Zn5  1  0.00000000  0.00000000  0.50000000  1
  Zn  Zn6  1  0.16977898  0.33955996  0.75000000  1
  Zn  Zn7  1  0.83022102  0.16977898  0.25000000  1
  Zn  Zn8  1  0.33955996  0.16977898  0.25000000  1
  Zn  Zn9  1  0.66044004  0.83022102  0.75000000  1
  Zn  Zn10  1  0.16977898  0.83022102  0.75000000  1
  Zn  Zn11  1  0.83022102  0.66044004  0.25000000  1
"
45,False,mp-13503,ScZn2,Hexagonal,P6_3/mmc,194,12,0.0,-0.346485575833333,True,199.25226046181496,5.859495838864961,0.0,False,True,NM,0.920235999999999,,,,,,,0.006,,,,,,,,,"# generated using pymatgen
data_ScZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22584519
_cell_length_b   5.22584525
_cell_length_c   8.42472586
_cell_angle_alpha   90.00004643
_cell_angle_beta   89.99995731
_cell_angle_gamma   119.99914032
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScZn2
_chemical_formula_sum   'Sc4 Zn8'
_cell_volume   199.25226046
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.33333250  0.66666752  0.56131183  1
  Sc  Sc1  1  0.66666728  0.33333281  0.06139883  1
  Sc  Sc2  1  0.66666728  0.33333287  0.43863961  1
  Sc  Sc3  1  0.33333246  0.66666762  0.93864907  1
  Zn  Zn4  1  0.99999986  0.99999999  0.00007952  1
  Zn  Zn5  1  0.99999981  1.00000004  0.49992085  1
  Zn  Zn6  1  0.17080496  0.34160442  0.25021561  1
  Zn  Zn7  1  0.82921351  0.17078646  0.74978478  1
  Zn  Zn8  1  0.34157477  0.17078946  0.74978420  1
  Zn  Zn9  1  0.65839562  0.82919503  0.25021570  1
  Zn  Zn10  1  0.17080141  0.82919852  0.25021570  1
  Zn  Zn11  1  0.82921053  0.65842526  0.74978429  1
"
46,False,mp-30798,NbZn2,Hexagonal,P6_3/mmc,194,24,0.0,-0.161791567499999,True,356.0607926260727,8.346958291046846,0.0,False,True,NM,1.9200000000000003e-05,,,,,,,0.006,,,,,,,,,"# generated using pymatgen
data_NbZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.02844772
_cell_length_b   5.02844737
_cell_length_c   16.26019476
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001570
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbZn2
_chemical_formula_sum   'Nb8 Zn16'
_cell_volume   356.06079263
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.33333300  0.66666700  0.65684751  1
  Nb  Nb1  1  0.66666700  0.33333300  0.15684751  1
  Nb  Nb2  1  0.66666700  0.33333300  0.34315249  1
  Nb  Nb3  1  0.33333300  0.66666700  0.84315249  1
  Nb  Nb4  1  0.00000000  -0.00000000  0.40913970  1
  Nb  Nb5  1  0.00000000  -0.00000000  0.90913970  1
  Nb  Nb6  1  0.00000000  -0.00000000  0.59086030  1
  Nb  Nb7  1  0.00000000  -0.00000000  0.09086030  1
  Zn  Zn8  1  0.83922044  0.67844088  0.75000000  1
  Zn  Zn9  1  0.16077956  0.83922044  0.25000000  1
  Zn  Zn10  1  0.67844088  0.83922044  0.25000000  1
  Zn  Zn11  1  0.32155912  0.16077956  0.75000000  1
  Zn  Zn12  1  0.83922044  0.16077956  0.75000000  1
  Zn  Zn13  1  0.16077956  0.32155912  0.25000000  1
  Zn  Zn14  1  0.50000000  -0.00000000  0.50000000  1
  Zn  Zn15  1  0.50000000  0.50000000  -0.00000000  1
  Zn  Zn16  1  0.33333300  0.66666700  0.12685254  1
  Zn  Zn17  1  0.66666700  0.33333300  0.62685254  1
  Zn  Zn18  1  0.66666700  0.33333300  0.87314746  1
  Zn  Zn19  1  0.33333300  0.66666700  0.37314746  1
  Zn  Zn20  1  0.50000000  -0.00000000  -0.00000000  1
  Zn  Zn21  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn22  1  0.00000000  0.50000000  0.50000000  1
  Zn  Zn23  1  0.00000000  0.50000000  -0.00000000  1
"
47,False,mp-862679,TaZn2,Hexagonal,P6_3/mmc,194,24,0.0,-0.143206917861112,True,350.57264314482524,11.813800842618756,0.0,False,True,NM,3e-07,,,,,,,0.001,,,,,,,,,"# generated using pymatgen
data_TaZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.00042705
_cell_length_b   5.00041669
_cell_length_c   16.18948782
_cell_angle_alpha   90.00014386
_cell_angle_beta   89.99986153
_cell_angle_gamma   119.99977386
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaZn2
_chemical_formula_sum   'Ta8 Zn16'
_cell_volume   350.57264314
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.00000070  0.99999903  0.09127285  1
  Ta  Ta1  1  0.99997523  0.00001750  0.59149747  1
  Ta  Ta2  1  0.99998122  0.00001206  0.90861962  1
  Ta  Ta3  1  0.00000700  0.99998767  0.40862350  1
  Ta  Ta4  1  0.33331141  0.66667476  0.84358523  1
  Ta  Ta5  1  0.66667626  0.33331855  0.34354497  1
  Ta  Ta6  1  0.66668273  0.33330718  0.15631547  1
  Ta  Ta7  1  0.33329270  0.66669126  0.65652924  1
  Zn  Zn8  1  0.16076232  0.32154656  0.24989980  1
  Zn  Zn9  1  0.83913196  0.67848157  0.75012678  1
  Zn  Zn10  1  0.67844039  0.83914065  0.24990077  1
  Zn  Zn11  1  0.16085038  0.83922321  0.24989993  1
  Zn  Zn12  1  0.83923611  0.16085326  0.75012898  1
  Zn  Zn13  1  0.32150630  0.16074821  0.75013069  1
  Zn  Zn14  1  0.49998696  0.99997983  0.99987163  1
  Zn  Zn15  1  0.49998895  -0.00000066  0.50010423  1
  Zn  Zn16  1  0.00001579  0.50000708  0.99987405  1
  Zn  Zn17  1  0.49998932  0.50000798  0.99987207  1
  Zn  Zn18  1  0.49999728  0.50000827  0.50010529  1
  Zn  Zn19  1  -0.00000398  0.49999844  0.50010439  1
  Zn  Zn20  1  0.33334736  0.66664587  0.12672124  1
  Zn  Zn21  1  0.66663682  0.33335154  0.62698781  1
  Zn  Zn22  1  0.66664243  0.33335571  0.87312282  1
  Zn  Zn23  1  0.33334536  0.66664447  0.37316118  1
"
48,False,mp-1401,ZrZn2,Cubic,Fd-3m,227,6,0.0,-0.36867421666666605,True,99.55349873010557,7.407261826640298,0.0,False,True,FM,2.2070734,,,,,,,0.003,,,,,,,,,"# generated using pymatgen
data_ZrZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.20224308
_cell_length_b   5.20224172
_cell_length_c   5.20224172
_cell_angle_alpha   59.99998319
_cell_angle_beta   59.99997111
_cell_angle_gamma   59.99999372
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrZn2
_chemical_formula_sum   'Zr2 Zn4'
_cell_volume   99.55349873
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.87500000  0.87500000  0.87500000  1
  Zr  Zr1  1  0.12500000  0.12500000  0.12500000  1
  Zn  Zn2  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn3  1  0.50000000  0.50000000  -0.00000000  1
  Zn  Zn4  1  0.00000000  0.50000000  0.50000000  1
  Zn  Zn5  1  0.50000000  0.00000000  0.50000000  1
"
49,False,mp-514,HfZn2,Cubic,Fd-3m,227,6,0.0,-0.278166579999999,True,96.55307721263708,10.639081268860675,0.0,False,True,FM,2.0634539,,,,,,,0.003,,,,,,,,,"# generated using pymatgen
data_HfZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14944400
_cell_length_b   5.14944484
_cell_length_c   5.14944415
_cell_angle_alpha   60.00000450
_cell_angle_beta   59.99999911
_cell_angle_gamma   60.00000098
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfZn2
_chemical_formula_sum   'Hf2 Zn4'
_cell_volume   96.55307721
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.12500000  0.12500000  0.12500000  1
  Hf  Hf1  1  0.87500000  0.87500000  0.87500000  1
  Zn  Zn2  1  0.50000000  0.00000000  0.50000000  1
  Zn  Zn3  1  0.00000000  0.50000000  0.50000000  1
  Zn  Zn4  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn5  1  0.50000000  0.50000000  -0.00000000  1
"
50,False,mp-1025096,ErZn2,Orthorhombic,Imma,74,6,0.0,-0.44265713777777904,True,114.4602458930946,8.648740870559141,0.0,False,True,NM,1e-07,,,,,,,0.191,,,,,,,,,"# generated using pymatgen
data_ErZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40604383
_cell_length_b   5.55905499
_cell_length_c   5.55905499
_cell_angle_alpha   77.31559801
_cell_angle_beta   66.65326655
_cell_angle_gamma   66.65326655
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ErZn2
_chemical_formula_sum   'Er2 Zn4'
_cell_volume   114.46024589
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.46996378  0.28003622  0.78003622  1
  Er  Er1  1  0.53003622  0.71996378  0.21996378  1
  Zn  Zn2  1  0.83402525  0.12177002  0.21017848  1
  Zn  Zn3  1  0.16597475  0.87822998  0.78982152  1
  Zn  Zn4  1  0.83402525  0.71017848  0.62177002  1
  Zn  Zn5  1  0.16597475  0.28982152  0.37822998  1
"
51,False,mp-1024948,LuZn2,Orthorhombic,Imma,74,6,0.0,-0.43609037055555605,True,111.01255031174168,9.14793754497819,0.0,False,True,NM,0.0,,,,,,,,,,,,,,,,"# generated using pymatgen
data_LuZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36661548
_cell_length_b   5.50466197
_cell_length_c   5.50466197
_cell_angle_alpha   76.35170746
_cell_angle_beta   66.63239414
_cell_angle_gamma   66.63239414
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuZn2
_chemical_formula_sum   'Lu2 Zn4'
_cell_volume   111.01255031
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.47271143  0.27728857  0.77728857  1
  Lu  Lu1  1  0.52728857  0.72271143  0.22271143  1
  Zn  Zn2  1  0.83397579  0.12560653  0.20643989  1
  Zn  Zn3  1  0.16602421  0.87439347  0.79356011  1
  Zn  Zn4  1  0.83397579  0.70643989  0.62560653  1
  Zn  Zn5  1  0.16602421  0.29356011  0.37439347  1
"
52,False,mp-1072856,PrZn2,Orthorhombic,Imma,74,6,0.0,-0.35573769055555604,True,128.7103636852611,7.011262252752805,0.0,False,True,NM,3e-07,,,,,,,,,,,,,,,,"# generated using pymatgen
data_PrZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60285898
_cell_length_b   5.76745608
_cell_length_c   5.76745608
_cell_angle_alpha   80.02847917
_cell_angle_beta   66.48199739
_cell_angle_gamma   66.48199739
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrZn2
_chemical_formula_sum   'Pr2 Zn4'
_cell_volume   128.71036369
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.75000000  0.70731798  0.79268202  1
  Pr  Pr1  1  0.25000000  0.29268202  0.20731798  1
  Zn  Zn2  1  0.56033520  0.27515730  0.60417130  1
  Zn  Zn3  1  0.43966480  0.72484270  0.39582870  1
  Zn  Zn4  1  0.06033520  0.10417130  0.77515730  1
  Zn  Zn5  1  0.93966480  0.89582870  0.22484270  1
"
53,False,mp-1076988,GdZn2,Orthorhombic,Imma,74,6,0.0,-0.397186983333331,True,120.83642963427323,7.9172840390122445,0.0,False,True,FM,15.5685797,,,,,,,,,,,,,,,,"# generated using pymatgen
data_GdZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46545825
_cell_length_b   5.66557116
_cell_length_c   5.66557116
_cell_angle_alpha   77.97883915
_cell_angle_beta   66.79093077
_cell_angle_gamma   66.79093077
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdZn2
_chemical_formula_sum   'Gd2 Zn4'
_cell_volume   120.83642963
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.53249398  0.71750602  0.21750602  1
  Gd  Gd1  1  0.46750602  0.28249398  0.78249398  1
  Zn  Zn2  1  0.16542887  0.28883842  0.38030185  1
  Zn  Zn3  1  0.83457113  0.71116158  0.61969815  1
  Zn  Zn4  1  0.83457113  0.11969815  0.21116158  1
  Zn  Zn5  1  0.16542887  0.88030185  0.78883842  1
"
54,False,mp-1385,CeZn2,Orthorhombic,Imma,74,6,0.0,-0.294554233333333,True,128.067966365276,7.025902014981759,0.0,False,True,FM,2.3936887000000002,,,,,,,3.859,,,,,,,,,"# generated using pymatgen
data_CeZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.73569417
_cell_length_b   5.76178474
_cell_length_c   5.77398678
_cell_angle_alpha   133.07634486
_cell_angle_beta   100.90530411
_cell_angle_gamma   97.11056182
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeZn2
_chemical_formula_sum   'Ce2 Zn4'
_cell_volume   128.06796637
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.28304825  0.53361269  0.74949580  1
  Ce  Ce1  1  0.71691867  0.46638053  0.25054285  1
  Zn  Zn2  1  0.10938863  0.16441976  0.94308181  1
  Zn  Zn3  1  0.89068328  0.83558444  0.05694837  1
  Zn  Zn4  1  0.28085664  0.83564973  0.44636753  1
  Zn  Zn5  1  0.71910453  0.16435285  0.55356363  1
"
55,False,mp-2041,HoZn2,Orthorhombic,Imma,74,6,0.0,-0.388101546666664,True,115.89797366593558,8.474723478028526,0.0,False,True,NM,0.0,,,,,,,,,,,,,,,,"# generated using pymatgen
data_HoZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43070765
_cell_length_b   5.57935797
_cell_length_c   5.57935962
_cell_angle_alpha   77.50975120
_cell_angle_beta   66.60532813
_cell_angle_gamma   66.60534990
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoZn2
_chemical_formula_sum   'Ho2 Zn4'
_cell_volume   115.89797367
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.52863853  0.72136147  0.22136147  1
  Ho  Ho1  1  0.47136147  0.27863853  0.77863853  1
  Zn  Zn2  1  0.83395244  0.70924863  0.62284549  1
  Zn  Zn3  1  0.16604756  0.29075137  0.37715451  1
  Zn  Zn4  1  0.83395244  0.12284549  0.20924863  1
  Zn  Zn5  1  0.16604756  0.87715451  0.79075137  1
"
56,False,mp-1725,CaZn2,Orthorhombic,Imma,74,6,0.0,-0.30290577833333104,True,124.11278240793206,4.572929215186739,0.0,False,True,NM,0.0,,,,,,,0.47000000000000003,,,,,,,,,"# generated using pymatgen
data_CaZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54925172
_cell_length_b   5.69718090
_cell_length_c   5.69718078
_cell_angle_alpha   80.24794166
_cell_angle_beta   66.46840571
_cell_angle_gamma   66.46840302
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZn2
_chemical_formula_sum   'Ca2 Zn4'
_cell_volume   124.11278241
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.55268372  0.69731628  0.19731628  1
  Ca  Ca1  1  0.44731628  0.30268372  0.80268372  1
  Zn  Zn2  1  0.16348736  0.27233184  0.40069644  1
  Zn  Zn3  1  0.83651264  0.72766816  0.59930356  1
  Zn  Zn4  1  0.16348736  0.90069644  0.77233184  1
  Zn  Zn5  1  0.83651264  0.09930356  0.22766816  1
"
57,False,mp-2338,TbZn2,Orthorhombic,Imma,74,6,0.0,-0.44699698333333504,True,118.22108752579379,8.139497986898197,0.0,False,True,NM,0.0,,,,,,,0.341,,,,,,,,,"# generated using pymatgen
data_TbZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.45477183
_cell_length_b   5.61585156
_cell_length_c   5.61585228
_cell_angle_alpha   78.30891776
_cell_angle_beta   66.63266660
_cell_angle_gamma   66.63265622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbZn2
_chemical_formula_sum   'Tb2 Zn4'
_cell_volume   118.22108753
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.52919993  0.72080007  0.22080007  1
  Tb  Tb1  1  0.47080007  0.27919993  0.77919993  1
  Zn  Zn2  1  0.83410796  0.71146420  0.62032389  1
  Zn  Zn3  1  0.16589204  0.28853580  0.37967611  1
  Zn  Zn4  1  0.83410796  0.12032389  0.21146420  1
  Zn  Zn5  1  0.16589204  0.87967611  0.78853580  1
"
58,False,mp-30435,BaZn2,Orthorhombic,Imma,74,6,0.0,-0.19734314333333203,True,156.25939530931024,5.6990524906623286,0.0,False,True,NM,0.0,,,,,,,1.679,,,,,,,,,"# generated using pymatgen
data_BaZn2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07438710
_cell_length_b   6.14040254
_cell_length_c   6.14045567
_cell_angle_alpha   76.15991665
_cell_angle_beta   64.80310830
_cell_angle_gamma   64.80399433
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaZn2
_chemical_formula_sum   'Ba2 Zn4'
_cell_volume   156.25939531
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75000102  0.68700106  0.81300043  1
  Ba  Ba1  1  0.24999898  0.31299894  0.18699957  1
  Zn  Zn2  1  0.58142085  0.26260738  0.57074337  1
  Zn  Zn3  1  0.41857915  0.73739262  0.42925663  1
  Zn  Zn4  1  0.08142147  0.07075725  0.76261284  1
  Zn  Zn5  1  0.91857853  0.92924275  0.23738716  1
"
