,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant,Structure
10,True,mp-1185878,MgHg2,Monoclinic,C2/m,12,6,0.021895829166663,-0.10958984666667101,False,139.07057050836409,10.160804865754224,0.0,False,True,NM,0.0023395,,,,,,,,,,,,,,,,"# generated using pymatgen
data_MgHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.15438101
_cell_length_b   6.15438101
_cell_length_c   7.10627005
_cell_angle_alpha   71.64515669
_cell_angle_beta   71.64515669
_cell_angle_gamma   33.16526082
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgHg2
_chemical_formula_sum   'Mg2 Hg4'
_cell_volume   139.07057051
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.02908200  0.02908200  0.71959700  1
  Mg  Mg1  1  0.97091800  0.97091800  0.28040300  1
  Hg  Hg2  1  0.64296100  0.64296100  0.95252800  1
  Hg  Hg3  1  0.35703900  0.35703900  0.04747200  1
  Hg  Hg4  1  0.66657100  0.66657100  0.38127100  1
  Hg  Hg5  1  0.33342900  0.33342900  0.61872900  1
"
11,True,mp-1949090,Ca2Mg,Monoclinic,C2/m,12,6,0.017286044999999,-0.041463138333333004,False,211.92049188654252,1.6370438755995291,0.0,False,True,NM,1e-07,,,,,,,,,,,,,,,,"# generated using pymatgen
data_Ca2Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.48462660
_cell_length_b   7.48462660
_cell_length_c   7.80408023
_cell_angle_alpha   74.87505007
_cell_angle_beta   74.87505007
_cell_angle_gamma   30.23052727
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2Mg
_chemical_formula_sum   'Ca4 Mg2'
_cell_volume   211.92049189
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.85096810  0.85096810  0.07522206  1
  Ca  Ca1  1  0.14602981  0.14602981  0.42759016  1
  Ca  Ca2  1  0.85397019  0.85397019  0.57240984  1
  Ca  Ca3  1  0.14903190  0.14903190  0.92477794  1
  Mg  Mg4  1  0.49986151  0.49986151  0.24416087  1
  Mg  Mg5  1  0.50013849  0.50013849  0.75583913  1
"
12,True,mp-2013388,MgHg2,Monoclinic,C2/m,12,6,0.024830414166665003,-0.115072893333338,False,130.96743972549547,10.789467462037585,0.0,False,True,NM,0.0,,,,,,,,,,,,,,,,"# generated using pymatgen
data_MgHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.30211771
_cell_length_b   6.30211771
_cell_length_c   6.69881036
_cell_angle_alpha   73.97018292
_cell_angle_beta   73.97018292
_cell_angle_gamma   30.91703734
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgHg2
_chemical_formula_sum   'Mg2 Hg4'
_cell_volume   130.96743973
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00422809  0.00422809  0.74881400  1
  Mg  Mg1  1  0.99577191  0.99577191  0.25118600  1
  Hg  Hg2  1  0.65571896  0.65571896  0.92444215  1
  Hg  Hg3  1  0.34428104  0.34428104  0.07555785  1
  Hg  Hg4  1  0.65683953  0.65683953  0.41637973  1
  Hg  Hg5  1  0.34316047  0.34316047  0.58362027  1
"
13,True,mp-976843,Li2Mg,Monoclinic,C2/m,12,6,0.0030548261111110002,-0.031753756111111,False,121.26361061698287,1.045837329329422,0.0,False,True,NM,0.0138693,,,,,,,-2.252,,,,,,,,,"# generated using pymatgen
data_Li2Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.30973899
_cell_length_b   5.74375527
_cell_length_c   7.01731907
_cell_angle_alpha   72.47382772
_cell_angle_beta   90.00000000
_cell_angle_gamma   106.74522524
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Mg
_chemical_formula_sum   'Li4 Mg2'
_cell_volume   121.26361062
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.02941295  0.05882289  0.95934595  1
  Li  Li1  1  0.69859971  0.39720041  0.10953837  1
  Li  Li2  1  0.35695529  0.71391159  0.27934963  1
  Li  Li3  1  0.02614405  0.05228911  0.42954305  1
  Mg  Mg4  1  0.68634168  0.37268336  0.61130085  1
  Mg  Mg5  1  0.36921332  0.73842764  0.77758815  1
"
14,True,mp-976262,LiMg,Monoclinic,C2/m,12,6,0.011205559166666,-0.041007314166667,False,122.20410265024168,1.273734740890411,0.0,False,True,NM,5.4100000000000014e-05,,,,,,,1.052,,,,,,,,,"# generated using pymatgen
data_LiMg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.65682100
_cell_length_b   5.65682100
_cell_length_c   7.15659339
_cell_angle_alpha   71.95892554
_cell_angle_beta   71.95892554
_cell_angle_gamma   34.33834633
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg
_chemical_formula_sum   'Li3 Mg3'
_cell_volume   122.20410265
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.15752177  0.15752177  0.15089501  1
  Li  Li1  1  0.50000000  0.50000000  -0.00000000  1
  Li  Li2  1  0.84247823  0.84247823  0.84910499  1
  Mg  Mg3  1  0.17442276  0.17442276  0.68681728  1
  Mg  Mg4  1  0.50000000  0.50000000  0.50000000  1
  Mg  Mg5  1  0.82557724  0.82557724  0.31318272  1
"
15,True,mp-1039124,MgCd,Tetragonal,P4/mmm,123,2,0.0156724575,-0.078959370833331,False,42.13148497642119,5.388422913560682,0.0,False,True,NM,3e-07,,,,,,,1.6,,,,,,,,,"# generated using pymatgen
data_MgCd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.31428776
_cell_length_b   3.31428776
_cell_length_c   3.83553845
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCd
_chemical_formula_sum   'Mg1 Cd1'
_cell_volume   42.13148498
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.50000000  0.50000000  1
  Cd  Cd1  1  0.00000000  0.00000000  -0.00000000  1
"
16,True,mp-1094883,MgGa,Tetragonal,P4/mmm,123,2,0.016862435000000002,-0.11636074624999901,False,36.62640434343547,4.262967390689257,0.0,False,True,NM,3e-07,,,,,,,,,,,,,,,,"# generated using pymatgen
data_MgGa
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.03054900
_cell_length_b   3.03054900
_cell_length_c   3.98796800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgGa
_chemical_formula_sum   'Mg1 Ga1'
_cell_volume   36.62640434
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.50000000  0.50000000  1
  Ga  Ga1  1  0.00000000  0.00000000  0.00000000  1
"
17,True,mp-1094801,MgSn,Tetragonal,P4/mmm,123,2,0.021182148749999002,-0.104141934999999,False,46.94603533719379,5.058616620212225,0.0,False,True,NM,5e-07,,,,,,,,,,,,,,,,"# generated using pymatgen
data_MgSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.33196186
_cell_length_b   3.33196186
_cell_length_c   4.22862213
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSn
_chemical_formula_sum   'Mg1 Sn1'
_cell_volume   46.94603534
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1
"
18,True,mp-1094673,LiMg,Tetragonal,P4/mmm,123,2,0.0007004200000010001,-0.051512453333331,False,40.54286099396268,1.279761773169139,0.0,False,True,NM,0.002515899999999,,,,,,,,,,,,,,,,"# generated using pymatgen
data_LiMg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.37818500
_cell_length_b   3.37818500
_cell_length_c   3.55261000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg
_chemical_formula_sum   'Li1 Mg1'
_cell_volume   40.54286099
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  Mg  Mg1  1  0.50000000  0.50000000  0.50000000  1
"
19,True,mp-1094998,CaMg,Tetragonal,P4/mmm,123,2,0.024139097499999002,-0.0639846775,False,62.63449770418459,1.706894615475358,0.0,False,True,NM,0.0001413,,,,,,,,,,,,,,,,"# generated using pymatgen
data_CaMg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02737238
_cell_length_b   4.02737238
_cell_length_c   3.86162435
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaMg
_chemical_formula_sum   'Ca1 Mg1'
_cell_volume   62.63449770
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  -0.00000000  0.50000000  1
  Mg  Mg1  1  0.50000000  0.50000000  0.00000000  1
"
20,True,mp-1216590,Tm3Mg,Tetragonal,P4/mmm,123,4,0.029536703749997003,-0.011885498750004001,False,114.03603794153459,7.733739124087197,0.0,False,True,NM,8.8e-06,,,,,,,,,,,,,,,,"# generated using pymatgen
data_Tm3Mg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51995996
_cell_length_b   3.51995996
_cell_length_c   9.20378941
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm3Mg
_chemical_formula_sum   'Tm3 Mg1'
_cell_volume   114.03603794
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.50000000  0.50000000  0.76216818  1
  Tm  Tm1  1  -0.00000000  -0.00000000  0.50000000  1
  Tm  Tm2  1  0.50000000  0.50000000  0.23783182  1
  Mg  Mg3  1  -0.00000000  -0.00000000  -0.00000000  1
"
